linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,purpose_clean,memo_code,memo_text,cycle,candidate
SB17,C00840017,500673669,IND,NA,Hines,Jordan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/30/24,2855.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673668,IND,NA,Hines,Jordan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,2855.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673670,IND,NA,Hines,Jordan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/13/24,2855.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661921,IND,NA,Hines,Jordan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/13/24,2855.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673519,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,6/2/24,2584.49,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500673440,ORG,4Wall Entertainment Inc,NA,NA,NA,NA,NA,8801 Monard Dr,NA,Silver Spring,MD,209101816,NA,5/30/24,2581.1,Media Production,Media Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500662939,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,5/21/24,2550,Software Rental,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500673498,ORG,GS Property 8455 LLC,NA,NA,NA,NA,NA,6116 Executive Blvd,Ste 360,Rockville,MD,208524941,NA,6/20/24,2520,Office Rent,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500673565,ORG,The Center Club,NA,NA,NA,NA,NA,100 Light St,Fl 16,Baltimore,MD,212021153,NA,5/29/24,2500,Catering,Catering,NA,NA,2024,Alsobrooks
SB17,C00840017,500673522,ORG,LSH GE Gateway 2 LLC,NA,NA,NA,NA,NA,1829 Reisterstown Rd,Ste 300,Pikesville,MD,212087106,NA,6/20/24,2500,Office Rent,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500662903,ORG,JAB Strategies LLC,NA,NA,NA,NA,NA,525 Westfield Ave,Fl 2,Westfield,NJ,070903300,NA,5/21/24,2500,Communication Consulting,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500656872,ORG,JAB Strategies LLC,NA,NA,NA,NA,NA,525 Westfield Ave,Fl 2,Westfield,NJ,070903300,NA,4/30/24,2500,Communication Consulting,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500662938,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,5/21/24,2488,Software Rental,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500658567,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,5/1/24,2483.58,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500656445,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,4/28/24,2391.93,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673682,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,2376.91,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656458,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,4/29/24,2376.91,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673683,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/30/24,2376.91,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673684,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/13/24,2376.9,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661916,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/13/24,2376.9,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673568,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,6/2/24,2233,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500658563,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,5/1/24,2152.56,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB20A,C00840017,500656424,IND,NA,Chiaramonte,Michael,J,NA,NA,510 Cathedral Dr,NA,Alexandria,VA,223144706,NA,4/29/24,2100,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500662912,ORG,Bumperactive,NA,NA,NA,NA,NA,5903 Burnet Rd,NA,Austin,TX,787573224,NA,5/21/24,2091.98,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500662926,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,5/21/24,2072.47,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500661928,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,5/12/24,2017.9,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500662917,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,5/21/24,2000,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500662904,ORG,AGP Strategies LLC,NA,NA,NA,NA,NA,PO Box 75443,NA,Washington,DC,200130443,NA,5/21/24,2000,Communication Consulting,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500673446,ORG,AGP Strategies LLC,NA,NA,NA,NA,NA,PO Box 75443,NA,Washington,DC,200130443,NA,6/18/24,2000,Communication Consulting,Communication Consulting,NA,NA,2024,Alsobrooks
SB20A,C00840017,500673657,IND,NA,Knapp,Daniel,NA,NA,NA,6082 Ralston Ave,NA,Richmond,CA,948051202,NA,6/23/24,2000,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500658564,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,5/5/24,1931.36,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673474,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,5/31/24,1894.75,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500658577,ORG,Numero Inc,NA,NA,NA,NA,NA,695 Town Center Dr,Ste 580,Costa Mesa,CA,926261924,NA,5/1/24,1880,Software Rental,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500673529,ORG,Numero Inc,NA,NA,NA,NA,NA,695 Town Center Dr,Ste 580,Costa Mesa,CA,926261924,NA,6/3/24,1880,Software Rental,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500663078,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,5/18/24,1855,Printing,Printing,X,*,2024,Alsobrooks
SB17,C00840017,500673492,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,6/30/24,1837.5,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673572,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,5/30/24,1801,Direct Mail Services,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500677087,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,5/27/24,1762.4,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500673727,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,6/19/24,1700,Postage,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500673701,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/13/24,1618.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673702,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,1618.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656467,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,4/29/24,1618.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673700,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/30/24,1618.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661925,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/13/24,1618.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656459,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,4/29/24,1607.99,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661917,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/13/24,1607.99,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673686,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/30/24,1607.99,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673687,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/13/24,1607.99,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673685,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,1607.99,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673672,IND,NA,Henry,Rachel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,1550.21,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656465,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,4/29/24,1549.05,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661923,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/13/24,1549.05,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673698,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/30/24,1549.05,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673699,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/13/24,1549.05,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673697,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,1549.05,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673691,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/30/24,1539.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673693,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,1539.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673692,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/13/24,1539.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500656468,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,4/29/24,1539.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661926,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,5/13/24,1539.61,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673715,ORG,Events 4 Good People,NA,NA,NA,NA,NA,5886 Pimlico Rd,NA,Baltimore,MD,212094203,NA,6/19/24,1500,Site Rental,Site Rental,X,*,2024,Alsobrooks
SB17,C00840017,500663092,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,5/18/24,1496,Postage,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500659769,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,5/8/24,1469.87,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500659768,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,5/7/24,1421.94,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673533,ORG,Paxton Education Consulting,NA,NA,NA,NA,NA,336 E 22Nd St,NA,Baltimore,MD,212185830,NA,5/30/24,1375,Strategy Consulting,Strategy Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500673534,ORG,Paxton Education Consulting,NA,NA,NA,NA,NA,336 E 22Nd St,NA,Baltimore,MD,212185830,NA,6/17/24,1375,Strategy Consulting,Strategy Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500662916,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,5/21/24,1370,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500659770,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,5/9/24,1302.16,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673486,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,6/26/24,1281,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673717,ORG,Google,NA,NA,NA,NA,NA,1600 Amphitheatre Pkwy,NA,Mountain View,CA,940431351,NA,6/19/24,1273.78,Email Services,Email Services,X,*,2024,Alsobrooks
SB17,C00840017,500662911,ORG,Bumperactive,NA,NA,NA,NA,NA,5903 Burnet Rd,NA,Austin,TX,787573224,NA,5/21/24,1270,Printing,Printing,NA,NA,2024,Alsobrooks
SB20A,C00840017,500663099,IND,NA,Longtin,David,NA,NA,NA,7502 Heatherton Ln,NA,Potomac,MD,208543231,NA,5/27/24,1250,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500658578,ORG,Paragon Payment Solutions,NA,NA,NA,NA,NA,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,NA,5/2/24,1234.51,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673531,ORG,Paragon Payment Solutions,NA,NA,NA,NA,NA,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,NA,6/3/24,1220.36,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656487,ORG,Color Pro Graphics,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,4/29/24,1208.4,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500658570,ORG,GS Property 8455 LLC,NA,NA,NA,NA,NA,6116 Executive Blvd,Ste 360,Rockville,MD,208524941,NA,5/6/24,1200,Office Rent,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500673707,IND,NA,McLaughlin,Evan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/27/24,1188.21,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673671,IND,NA,Henry,Rachel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,6/21/24,1171.5,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500663111,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,5/22/24,1165.02,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500662928,ORG,Venable LLP,NA,NA,NA,NA,NA,750 E Pratt St,Ste 900,Baltimore,MD,212023157,NA,5/21/24,1150.8,Legal Consulting,Legal Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500663075,ORG,Google,NA,NA,NA,NA,NA,1600 Amphitheatre Pkwy,NA,Mountain View,CA,940431351,NA,5/18/24,1128.53,Email Services,Email Services,X,*,2024,Alsobrooks
SB17,C00840017,500662915,ORG,Mark Weiss Associates,NA,NA,NA,NA,NA,PO Box 34407,NA,Bethesda,MD,208270407,NA,5/21/24,1081.2,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,5984020I,PAC,HIGHER HEIGHTS FOR AMERICA PAC,NA,NA,NA,NA,NA,147 Prince St,Ste 30,Brooklyn,NY,112013022,NA,5/8/24,1050,Email Services,Email Services,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500673497,ORG,Fond Memories Photography,NA,NA,NA,NA,NA,14017 Gadsen Ct,NA,Upper Marlboro,MD,207748512,NA,6/17/24,1008,Photography,Photography,NA,NA,2024,Alsobrooks
SB20A,C00840017,500673666,IND,NA,Romero,Amy,NA,NA,NA,7809 Sherwood Dr NW,NA,Albuquerque,NM,871204050,NA,6/30/24,1000,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB20A,C00840017,500673648,IND,NA,Brother,Thomas,NA,NA,NA,1409 E Braemere Rd,NA,Boise,ID,837021857,NA,6/16/24,1000,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500662902,ORG,AGP Strategies LLC,NA,NA,NA,NA,NA,PO Box 75443,NA,Washington,DC,200130443,NA,5/21/24,1000,Communication Consulting,Communication Consulting,NA,NA,2024,Alsobrooks
SB20C,C00840017,500656192,COM,Friends Of Ben Barnes,NA,NA,NA,NA,NA,10 E Hamburg St,NA,Baltimore,MD,212304010,NA,4/25/24,999,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,6445737I,PAC,ELECTING WOMEN GREATER SEATTLE PAC,NA,NA,NA,NA,NA,18336 Aurora Ave N,Ste # 105,Shoreline,WA,981334526,NA,6/23/24,983.79,Event Food & Beverages,Event Food & Beverages,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500673449,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,6/28/24,936.55,Bank Fee,Bank Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500663076,ORG,Guilford Hall Brewery,NA,NA,NA,NA,NA,320 N Charles St,NA,Baltimore,MD,212014354,NA,5/18/24,896.62,Site Rental/Catering,Site Rental,X,*,2024,Alsobrooks
SB17,C00840017,500662913,ORG,Bumperactive,NA,NA,NA,NA,NA,5903 Burnet Rd,NA,Austin,TX,787573224,NA,5/21/24,850,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500663108,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,5/24/24,780.02,Bank Fee,Bank Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673688,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,5/30/24,778.92,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500673491,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,6/30/24,766.67,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500658580,ORG,GS Property 8455 LLC,NA,NA,NA,NA,NA,6116 Executive Blvd,Ste 360,Rockville,MD,208524941,NA,5/6/24,748.5,Office Rent,Office Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500658552,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,4/30/24,740.94,Text Messaging Services,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500673461,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,6/7/24,740.94,Text Messaging Services,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500662919,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,5/21/24,740.94,Text Messaging Services,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500662918,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,5/21/24,740.94,Text Messaging Services,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500673689,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,6/13/24,727.57,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500658551,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,4/30/24,700.43,List Acquisition,List Acquisition,NA,NA,2024,Alsobrooks
SB17,C00840017,500673495,ORG,Engage USA,NA,NA,NA,NA,NA,880 N East St,Unit 205,Frederick,MD,217015045,NA,5/30/24,650,Direct Mail Services,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500656446,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,4/26/24,648.29,Bank Fee,Bank Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500673690,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,6/27/24,646.89,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661941,PAC,EMILYS LIST,NA,NA,NA,NA,NA,1800 M St NW,Ste 375N,Washington,DC,200365862,NA,5/17/24,641.56,Direct Mail Production,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500661883,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,5/16/24,632.22,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500658558,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,5/2/24,632.22,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500661876,ORG,American Express,NA,NA,NA,NA,NA,200 Vesey St,NA,New York,NY,102851000,NA,5/18/24,611.68,Credit Card Payment - See Below if Itemized,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500661929,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,5/13/24,604.02,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500663079,ORG,Renaissance Baltimore,NA,NA,NA,NA,NA,202 E Pratt St,NA,Baltimore,MD,212026101,NA,5/18/24,578.1,Lodging,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500663065,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,5/18/24,538.2,Travel,Travel,X,*,2024,Alsobrooks
SB17,C00840017,500663066,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,5/18/24,538.2,Travel,Travel,X,*,2024,Alsobrooks
SB17,C00840017,6495626I,IND,NA,Ward,LaTasha,R,NA,NA,4403 Holmehurst Way,NA,Bowie,MD,207203453,NA,5/9/24,530,Campaign Supplies,Campaign Supplies,NA,* In-Kind Received,2024,Alsobrooks
SB20A,C00840017,500663105,IND,NA,Peeler-Allen,Kimberly,NA,NA,NA,43 Rochester Ave,Apt 3,Brooklyn,NY,112333011,NA,5/27/24,500,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500673718,ORG,Holiday Inn Washington DC - Greenbelt MD,NA,NA,NA,NA,NA,7200 Hanover Dr,NA,Greenbelt,MD,207702246,NA,6/19/24,500,Lodging,Lodging,X,*,2024,Alsobrooks
SB20A,C00840017,500673619,IND,NA,Sloan,Cliff,NA,NA,NA,7007 Hillcrest Pl,NA,Chevy Chase,MD,208155135,NA,6/10/24,500,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB20A,C00840017,500658546,IND,NA,Richardson,Tarrus,NA,NA,NA,11404 Glen Rd,NA,Potomac,MD,208541206,NA,4/29/24,500,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500662710,IND,NA,Nelson,Fai,NA,NA,NA,809 Rachel Ct,NA,Landover,MD,207854563,NA,5/21/24,500,Canvassing Services,Canvassing Services,NA,NA,2024,Alsobrooks
SB17,C00840017,6098294I,IND,NA,Wynn,Albert,R,NA,NA,2410 Enterprise Rd,NA,Bowie,MD,207212529,NA,5/11/24,494.59,Catering,Catering,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500662720,IND,NA,Riley,Reginald,NA,NA,NA,234 Persimmon Cir,NA,Reisterstown,MD,211366464,NA,5/21/24,470.99,Sign Assembly/ Installation,Sign Assembly/ Installation,NA,NA,2024,Alsobrooks
SB17,C00840017,500673710,ORG,American Express,NA,NA,NA,NA,NA,200 Vesey St,NA,New York,NY,102851000,NA,6/19/24,470,Credit Card Fees,Credit Card Fees,X,*,2024,Alsobrooks
SB17,C00840017,500673505,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,6/21/24,465.67,Payroll Taxes,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500662933,ORG,Campaign Finance Consultants Inc,NA,NA,NA,NA,NA,750 1St St NE,Ste 1070,Washington,DC,200028008,NA,5/21/24,447.6,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
